Feeder,Pf,QF,Pg,B,R,P_rsrv,Cost,time
feeder1,2.9779999479973673,0.07777499936090793,0,0.2499999781987619,52002632791452294e-24,0,8204.793108729977,2.0720889568328857
feeder2,1.905999947997367,0.0953,0,0.2499999781987619,5200263279073939e-23,0,8204.793108729977,2.0720889568328857
feeder3,2.341999947997367,-0.11710000000000001,0,0.2499999781987619,52002632792085835e-24,0,8204.793108729977,2.0720889568328857
feeder4,1.381999947997367,-0.0691,0,0.2499999781987619,52002632791629436e-24,0,8204.793108729977,2.0720889568328857
feeder5,2.158999946817394,0.06592093335814353,0,0.24999997773971336,53182605952565474e-24,0,8204.793108729977,2.0720889568328857
feeder6,3.241999946817394,0.16210000000000002,0,0.24999997773971336,5318260595185974e-23,0,8204.793108729977,2.0720889568328857
feeder7,1.953999946817394,-0.09770000000000001,0,0.24999997773971336,5318260595331469e-23,0,8204.793108729977,2.0720889568328857
feeder8,3.004999946817394,-0.15025,0,0.24999997773971336,5318260595323863e-23,0,8204.793108729977,2.0720889568328857
feeder9,1.409999946232984,0.04672129886450052,0,0.24999997844999244,5376701591475095e-23,0,8204.793108729977,2.0720889568328857
feeder10,1.394999946232984,-0.06975,0,0.24999997844999244,5376701591395369e-23,0,8204.793108729977,2.0720889568328857
feeder11,2.2779999462329843,0.1139,0,0.24999997844999244,53767015913439486e-24,0,8204.793108729977,2.0720889568328857
feeder12,2.0849999462329842,-0.10425000000000001,0,0.24999997844999244,53767015914800324e-24,0,8204.793108729977,2.0720889568328857
